iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,DateTime_Out,Entity,Code,Right_Date,Stay at home requirements (OxBSG),Right_DateTime_Out,reference id
FIN,Europe,Finland,7/28/2020,7398,5,329,0,1335.206,0.902,59.379,0,5359,356105,64.271,0.967,4153,0.75,0.002,samples tested,37.96,5540718,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,18.3,22.6,81.91,7/28/2020,Finland,FIN,28-Jul-20,0,7/28/2020,
FIN,Europe,Finland,7/29/2020,7404,6,329,0,1336.289,1.083,59.379,0,5193,361298,65.208,0.937,4206,0.759,0.002,samples tested,37.96,5540718,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,18.3,22.6,81.91,7/29/2020,Finland,FIN,29-Jul-20,0,7/29/2020,
FIN,Europe,Finland,7/30/2020,7414,10,329,0,1338.094,1.805,59.379,0,5445,366743,66.191,0.983,4254,0.768,0.002,samples tested,37.96,5540718,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,18.3,22.6,81.91,7/30/2020,Finland,FIN,30-Jul-20,0,7/30/2020,
GHA,Africa,Ghana,4/10/2020,378,65,6,0,12.165,2.092,0.193,0,12735,27346,0.88,0.41,2683,0.086,0.009,units unclear,86.11,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,4/10/2020,Ghana,GHA,10-Apr-20,2,4/10/2020,
GHA,Africa,Ghana,4/11/2020,378,0,6,0,12.165,0,0.193,0,10608,37954,1.221,0.341,4054,0.13,0.006,units unclear,86.11,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,4/11/2020,Ghana,GHA,11-Apr-20,2,4/11/2020,
GHA,Africa,Ghana,4/15/2020,636,70,8,0,20.468,2.253,0.257,0,6281,57000,1.834,0.202,6200,0.2,0.008,units unclear,86.11,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,4/15/2020,Ghana,GHA,15-Apr-20,2,4/15/2020,
GHA,Africa,Ghana,4/19/2020,834,193,9,1,26.84,6.211,0.29,0.032,7675,68591,2.207,0.247,3769,0.121,0.016,units unclear,70.37,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,4/19/2020,Ghana,GHA,19-Apr-20,0,4/19/2020,
GHA,Africa,Ghana,4/28/2020,1550,0,11,0,49.883,0,0.354,0,7407,113497,3.653,0.238,4549,0.146,0.016,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,4/28/2020,Ghana,GHA,28-Apr-20,0,4/28/2020,
GHA,Africa,Ghana,5/2/2020,2074,0,17,0,66.746,0,0.547,0,12412,129461,4.166,0.399,4120,0.133,0.028,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/2/2020,Ghana,GHA,2-May-20,0,5/2/2020,
GHA,Africa,Ghana,5/8/2020,3091,0,18,0,99.476,0,0.579,0,5253,155201,4.995,0.169,5450,0.175,0.027,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/8/2020,Ghana,GHA,8-May-20,0,5/8/2020,
GHA,Africa,Ghana,5/11/2020,4263,0,22,0,137.193,0,0.708,0,1683,162184,5.219,0.054,3755,0.121,0.08,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/11/2020,Ghana,GHA,11-May-20,0,5/11/2020,
GHA,Africa,Ghana,5/12/2020,4700,437,22,0,151.257,14.064,0.708,0,3249,165433,5.324,0.105,3550,0.114,0.08,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/12/2020,Ghana,GHA,12-May-20,0,5/12/2020,
GHA,Africa,Ghana,5/13/2020,5127,427,22,0,164.999,13.742,0.708,0,3252,168685,5.429,0.105,3346,0.108,0.103,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/13/2020,Ghana,GHA,13-May-20,0,5/13/2020,
GHA,Africa,Ghana,5/14/2020,5408,281,24,2,174.042,9.043,0.772,0.064,3938,172623,5.555,0.127,3239,0.104,0.102,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/14/2020,Ghana,GHA,14-May-20,0,5/14/2020,
GHA,Africa,Ghana,5/15/2020,5530,122,24,0,177.968,3.926,0.772,0,1454,174077,5.602,0.047,2697,0.087,0.129,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/15/2020,Ghana,GHA,15-May-20,0,5/15/2020,
GHA,Africa,Ghana,5/18/2020,5735,0,29,0,184.566,0,0.933,0,3776,184343,5.933,0.122,3166,0.102,0.066,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/18/2020,Ghana,GHA,18-May-20,0,5/18/2020,
GHA,Africa,Ghana,5/19/2020,5735,0,29,0,184.566,0,0.933,0,3586,187929,6.048,0.115,3214,0.103,0.046,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/19/2020,Ghana,GHA,19-May-20,0,5/19/2020,
GHA,Africa,Ghana,5/20/2020,6096,361,31,2,196.184,11.618,0.998,0.064,4265,192194,6.185,0.137,3358,0.108,0.041,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/20/2020,Ghana,GHA,20-May-20,0,5/20/2020,
GHA,Africa,Ghana,5/21/2020,6269,173,31,0,201.751,5.568,0.998,0,1511,193705,6.234,0.049,3012,0.097,0.041,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/21/2020,Ghana,GHA,21-May-20,0,5/21/2020,
GHA,Africa,Ghana,5/22/2020,6486,217,31,0,208.735,6.984,0.998,0,1058,194763,6.268,0.034,2955,0.095,0.046,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/22/2020,Ghana,GHA,22-May-20,0,5/22/2020,
GHA,Africa,Ghana,5/23/2020,6617,131,31,0,212.951,4.216,0.998,0,3412,198175,6.378,0.11,2979,0.096,0.047,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/23/2020,Ghana,GHA,23-May-20,0,5/23/2020,
GHA,Africa,Ghana,5/24/2020,6617,0,31,0,212.951,0,0.998,0,3955,202130,6.505,0.127,3080,0.099,0.041,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/24/2020,Ghana,GHA,24-May-20,0,5/24/2020,
GHA,Africa,Ghana,5/25/2020,6683,66,32,1,215.075,2.124,1.03,0.032,1253,203383,6.545,0.04,2720,0.088,0.05,units unclear,62.04,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/25/2020,Ghana,GHA,25-May-20,0,5/25/2020,
GHA,Africa,Ghana,5/26/2020,6808,125,32,0,219.097,4.023,1.03,0,2507,205890,6.626,0.081,2566,0.083,0.06,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/26/2020,Ghana,GHA,26-May-20,0,5/26/2020,
GHA,Africa,Ghana,5/27/2020,7117,309,34,2,229.042,9.944,1.094,0.064,2438,208328,6.704,0.078,2305,0.074,0.063,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/27/2020,Ghana,GHA,27-May-20,0,5/27/2020,
GHA,Africa,Ghana,5/28/2020,7303,186,34,0,235.028,5.986,1.094,0,3294,211622,6.81,0.106,2560,0.082,0.058,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/28/2020,Ghana,GHA,28-May-20,0,5/28/2020,
GHA,Africa,Ghana,5/29/2020,7303,0,34,0,235.028,0,1.094,0,3334,214956,6.918,0.107,2885,0.093,0.04,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/29/2020,Ghana,GHA,29-May-20,0,5/29/2020,
GHA,Africa,Ghana,5/30/2020,7616,313,34,0,245.101,10.073,1.094,0,3469,218425,7.029,0.112,2893,0.093,0.049,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/30/2020,Ghana,GHA,30-May-20,0,5/30/2020,
GHA,Africa,Ghana,5/31/2020,7768,152,35,1,249.992,4.892,1.126,0.032,1400,219825,7.074,0.045,2528,0.081,0.065,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,5/31/2020,Ghana,GHA,31-May-20,0,5/31/2020,
GHA,Africa,Ghana,6/1/2020,8070,302,36,1,259.711,9.719,1.159,0.032,328,220153,7.085,0.011,2396,0.077,0.083,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/1/2020,Ghana,GHA,1-Jun-20,0,6/1/2020,
GHA,Africa,Ghana,6/2/2020,8070,0,36,0,259.711,0,1.159,0,2912,223065,7.179,0.094,2454,0.079,0.073,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/2/2020,Ghana,GHA,2-Jun-20,0,6/2/2020,
GHA,Africa,Ghana,6/3/2020,8297,227,38,2,267.017,7.305,1.223,0.064,3676,226741,7.297,0.118,2630,0.085,0.064,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/3/2020,Ghana,GHA,3-Jun-20,0,6/3/2020,
GHA,Africa,Ghana,6/4/2020,8548,251,38,0,275.095,8.078,1.223,0,2352,229093,7.373,0.076,2496,0.08,0.071,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/4/2020,Ghana,GHA,4-Jun-20,0,6/4/2020,
GHA,Africa,Ghana,6/5/2020,8885,337,38,0,285.94,10.845,1.223,0,4641,233734,7.522,0.149,2683,0.086,0.084,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/5/2020,Ghana,GHA,5-Jun-20,0,6/5/2020,
GHA,Africa,Ghana,6/6/2020,9168,283,42,4,295.048,9.108,1.352,0.129,1709,235443,7.577,0.055,2431,0.078,0.091,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/6/2020,Ghana,GHA,6-Jun-20,0,6/6/2020,
GHA,Africa,Ghana,6/7/2020,9462,294,44,2,304.509,9.462,1.416,0.064,3952,239395,7.704,0.127,2796,0.09,0.087,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/7/2020,Ghana,GHA,7-Jun-20,0,6/7/2020,
GHA,Africa,Ghana,6/8/2020,9638,176,44,0,310.173,5.664,1.416,0,809,240204,7.73,0.026,2864,0.092,0.078,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/8/2020,Ghana,GHA,8-Jun-20,0,6/8/2020,
GHA,Africa,Ghana,6/9/2020,9910,272,48,4,318.927,8.754,1.545,0.129,2014,242218,7.795,0.065,2736,0.088,0.096,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/9/2020,Ghana,GHA,9-Jun-20,0,6/9/2020,
GHA,Africa,Ghana,6/10/2020,10201,291,48,0,328.292,9.365,1.545,0,3230,245448,7.899,0.104,2672,0.086,0.102,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/10/2020,Ghana,GHA,10-Jun-20,0,6/10/2020,
GHA,Africa,Ghana,6/11/2020,10358,157,48,0,333.345,5.053,1.545,0,2144,247592,7.968,0.069,2643,0.085,0.098,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/11/2020,Ghana,GHA,11-Jun-20,0,6/11/2020,
GHA,Africa,Ghana,6/12/2020,10358,0,48,0,333.345,0,1.545,0,3302,250894,8.074,0.106,2451,0.079,0.086,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/12/2020,Ghana,GHA,12-Jun-20,0,6/12/2020,
GHA,Africa,Ghana,6/13/2020,11118,760,48,0,357.803,24.459,1.545,0,3437,254331,8.185,0.111,2698,0.087,0.103,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/13/2020,Ghana,GHA,13-Jun-20,0,6/13/2020,
GHA,Africa,Ghana,6/14/2020,11422,304,51,3,367.587,9.783,1.641,0.097,1640,255971,8.238,0.053,2368,0.076,0.118,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/14/2020,Ghana,GHA,14-Jun-20,0,6/14/2020,
GHA,Africa,Ghana,6/15/2020,11964,542,54,3,385.029,17.443,1.738,0.097,2039,258010,8.303,0.066,2544,0.082,0.131,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/15/2020,Ghana,GHA,15-Jun-20,0,6/15/2020,
GHA,Africa,Ghana,6/16/2020,11964,0,54,0,385.029,0,1.738,0,3309,261319,8.41,0.106,2729,0.088,0.108,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/16/2020,Ghana,GHA,16-Jun-20,0,6/16/2020,
GHA,Africa,Ghana,6/17/2020,12193,229,58,4,392.399,7.37,1.867,0.129,2406,263725,8.487,0.077,2611,0.084,0.109,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/17/2020,Ghana,GHA,17-Jun-20,0,6/17/2020,
GHA,Africa,Ghana,6/18/2020,12590,397,66,8,405.176,12.776,2.124,0.257,3561,267286,8.602,0.115,2813,0.091,0.113,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/18/2020,Ghana,GHA,18-Jun-20,0,6/18/2020,
GHA,Africa,Ghana,6/21/2020,13711,508,85,15,441.252,16.349,2.735,0.483,7250,277550,8.932,0.233,3083,0.099,0.106,units unclear,56.48,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/21/2020,Ghana,GHA,21-Jun-20,0,6/21/2020,
GHA,Africa,Ghana,6/22/2020,14154,443,85,0,455.509,14.257,2.735,0,2566,280116,9.015,0.083,3158,0.102,0.099,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/22/2020,Ghana,GHA,22-Jun-20,0,6/22/2020,
GHA,Africa,Ghana,6/23/2020,14154,0,85,0,455.509,0,2.735,0,3008,283124,9.112,0.097,3115,0.1,0.1,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/23/2020,Ghana,GHA,23-Jun-20,0,6/23/2020,
GHA,Africa,Ghana,6/24/2020,14568,414,95,10,468.832,13.323,3.057,0.322,3329,286453,9.219,0.107,3247,0.104,0.104,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/24/2020,Ghana,GHA,24-Jun-20,0,6/24/2020,
GHA,Africa,Ghana,6/25/2020,15013,445,95,0,483.153,14.321,3.057,0,2012,288465,9.283,0.065,3026,0.097,0.114,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/25/2020,Ghana,GHA,25-Jun-20,0,6/25/2020,
GHA,Africa,Ghana,6/26/2020,15473,460,95,0,497.957,14.804,3.057,0,1900,290365,9.345,0.061,3082,0.099,0.118,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/26/2020,Ghana,GHA,26-Jun-20,0,6/26/2020,
GHA,Africa,Ghana,6/27/2020,15834,361,103,8,509.575,11.618,3.315,0.257,4502,294867,9.49,0.145,3510,0.113,0.107,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/27/2020,Ghana,GHA,27-Jun-20,0,6/27/2020,
GHA,Africa,Ghana,6/28/2020,16431,597,103,0,528.788,19.213,3.315,0,2724,297591,9.577,0.088,2863,0.092,0.136,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/28/2020,Ghana,GHA,28-Jun-20,0,6/28/2020,
GHA,Africa,Ghana,6/29/2020,17351,920,112,9,558.396,29.608,3.604,0.29,2929,300520,9.671,0.094,2915,0.094,0.157,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,6/29/2020,Ghana,GHA,29-Jun-20,0,6/29/2020,
GHA,Africa,Ghana,7/2/2020,18134,393,117,5,583.595,12.648,3.765,0.161,3026,310159,9.982,0.097,3099,0.1,0.144,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/2/2020,Ghana,GHA,2-Jul-20,0,7/2/2020,
GHA,Africa,Ghana,7/3/2020,18134,0,117,0,583.595,0,3.765,0,3298,313457,10.088,0.106,3299,0.106,0.115,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/3/2020,Ghana,GHA,3-Jul-20,0,7/3/2020,
GHA,Africa,Ghana,7/4/2020,19388,1254,117,0,623.951,40.357,3.765,0,3341,316798,10.195,0.108,3133,0.101,0.162,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/4/2020,Ghana,GHA,4-Jul-20,0,7/4/2020,
GHA,Africa,Ghana,7/5/2020,19388,0,117,0,623.951,0,3.765,0,3273,320071,10.301,0.105,3211,0.103,0.132,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/5/2020,Ghana,GHA,5-Jul-20,0,7/5/2020,
GHA,Africa,Ghana,7/6/2020,20085,697,122,5,646.382,22.431,3.926,0.161,2839,322910,10.392,0.091,3199,0.103,0.122,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/6/2020,Ghana,GHA,6-Jul-20,0,7/6/2020,
GHA,Africa,Ghana,7/7/2020,21077,992,129,7,678.307,31.925,4.152,0.225,2540,325450,10.474,0.082,3089,0.099,0.172,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/7/2020,Ghana,GHA,7-Jul-20,0,7/7/2020,
GHA,Africa,Ghana,7/8/2020,21968,891,129,0,706.982,28.674,4.152,0,1559,327009,10.524,0.05,2839,0.091,0.213,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/8/2020,Ghana,GHA,8-Jul-20,0,7/8/2020,
GHA,Africa,Ghana,7/9/2020,22822,854,129,0,734.465,27.484,4.152,0,1374,328383,10.568,0.044,2603,0.084,0.257,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/9/2020,Ghana,GHA,9-Jul-20,0,7/9/2020,
GHA,Africa,Ghana,7/10/2020,23463,641,129,0,755.094,20.629,4.152,0,2983,331366,10.664,0.096,2558,0.082,0.298,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/10/2020,Ghana,GHA,10-Jul-20,0,7/10/2020,
GHA,Africa,Ghana,7/11/2020,23834,371,135,6,767.034,11.94,4.345,0.193,2735,334101,10.752,0.088,2472,0.08,0.257,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/11/2020,Ghana,GHA,11-Jul-20,0,7/11/2020,
GHA,Africa,Ghana,7/12/2020,24248,414,135,0,780.357,13.323,4.345,0,1992,336093,10.816,0.064,2289,0.074,0.303,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/12/2020,Ghana,GHA,12-Jul-20,0,7/12/2020,
GHA,Africa,Ghana,7/13/2020,24518,270,139,4,789.047,8.689,4.473,0.129,3398,339491,10.926,0.109,2369,0.076,0.267,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/13/2020,Ghana,GHA,13-Jul-20,0,7/13/2020,
GHA,Africa,Ghana,7/14/2020,24988,470,139,0,804.172,15.126,4.473,0,2428,341919,11.004,0.078,2353,0.076,0.237,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/14/2020,Ghana,GHA,14-Jul-20,0,7/14/2020,
GHA,Africa,Ghana,7/15/2020,24988,0,139,0,804.172,0,4.473,0,2218,344137,11.075,0.071,2447,0.079,0.176,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/15/2020,Ghana,GHA,15-Jul-20,0,7/15/2020,
GHA,Africa,Ghana,7/16/2020,25430,442,139,0,818.397,14.225,4.473,0,2853,346990,11.167,0.092,2658,0.086,0.14,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/16/2020,Ghana,GHA,16-Jul-20,0,7/16/2020,
GHA,Africa,Ghana,7/17/2020,26125,695,139,0,840.764,22.367,4.473,0,2762,349752,11.256,0.089,2627,0.085,0.145,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/17/2020,Ghana,GHA,17-Jul-20,0,7/17/2020,
GHA,Africa,Ghana,7/18/2020,26572,447,144,5,855.149,14.386,4.634,0.161,4000,353752,11.385,0.129,2807,0.09,0.139,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/18/2020,Ghana,GHA,18-Jul-20,0,7/18/2020,
GHA,Africa,Ghana,7/19/2020,27060,488,145,1,870.854,15.705,4.666,0.032,3468,357220,11.496,0.112,3018,0.097,0.133,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/19/2020,Ghana,GHA,19-Jul-20,0,7/19/2020,
GHA,Africa,Ghana,7/20/2020,27667,607,148,3,890.389,19.535,4.763,0.097,4322,361542,11.635,0.139,3150,0.101,0.143,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/20/2020,Ghana,GHA,20-Jul-20,0,7/20/2020,
GHA,Africa,Ghana,7/21/2020,28430,763,153,5,914.944,24.555,4.924,0.161,3739,365281,11.756,0.12,3337,0.107,0.147,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/21/2020,Ghana,GHA,21-Jul-20,0,7/21/2020,
GHA,Africa,Ghana,7/22/2020,28989,559,153,0,932.934,17.99,4.924,0,3899,369180,11.881,0.125,3578,0.115,0.16,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/22/2020,Ghana,GHA,22-Jul-20,0,7/22/2020,
GHA,Africa,Ghana,7/23/2020,29672,683,153,0,954.914,21.981,4.924,0,3393,372573,11.99,0.109,3655,0.118,0.166,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/23/2020,Ghana,GHA,23-Jul-20,0,7/23/2020,
GHA,Africa,Ghana,7/24/2020,30366,694,153,0,977.249,22.335,4.924,0,2039,374612,12.056,0.066,3551,0.114,0.171,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/24/2020,Ghana,GHA,24-Jul-20,0,7/24/2020,
GHA,Africa,Ghana,7/25/2020,31057,691,161,8,999.487,22.238,5.181,0.257,4123,378735,12.189,0.133,3569,0.115,0.18,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/25/2020,Ghana,GHA,25-Jul-20,0,7/25/2020,
GHA,Africa,Ghana,7/26/2020,31851,794,161,0,1025.04,25.553,5.181,0,4017,382752,12.318,0.129,3647,0.117,0.188,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/26/2020,Ghana,GHA,26-Jul-20,0,7/26/2020,
GHA,Africa,Ghana,7/27/2020,32969,1118,168,7,1061.019,35.98,5.407,0.225,4584,387336,12.465,0.148,3685,0.119,0.206,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/27/2020,Ghana,GHA,27-Jul-20,0,7/27/2020,
GHA,Africa,Ghana,7/28/2020,33624,655,168,0,1082.099,21.079,5.407,0,4042,391378,12.595,0.13,3728,0.12,0.199,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/28/2020,Ghana,GHA,28-Jul-20,0,7/28/2020,
GHA,Africa,Ghana,7/31/2020,35142,0,175,0,1130.952,0,5.632,0,2715,399446,12.855,0.087,3548,0.114,0.192,units unclear,52.78,31072945,126.719,21.1,3.385,1.948,4227.63,298.245,4.97,0.3,7.7,64.07,7/31/2020,Ghana,GHA,31-Jul-20,0,7/31/2020,
GRC,Europe,Greece,3/13/2020,133,34,1,0,12.76,3.262,0.096,0,520,2700,0.259,0.05,228,0.022,0.063,samples tested,40.74,10423056,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52,82.24,3/13/2020,Greece,GRC,13-Mar-20,0,3/13/2020,
GRC,Europe,Greece,3/14/2020,190,57,1,0,18.229,5.469,0.096,0,700,3400,0.326,0.067,302,0.029,0.069,samples tested,54.63,10423056,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52,82.24,3/14/2020,Greece,GRC,14-Mar-20,0,3/14/2020,
GRC,Europe,Greece,3/15/2020,228,38,3,2,21.875,3.646,0.288,0.192,600,4000,0.384,0.058,362,0.035,0.064,samples tested,54.63,10423056,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52,82.24,3/15/2020,Greece,GRC,15-Mar-20,0,3/15/2020,
GRC,Europe,Greece,3/16/2020,331,103,4,1,31.757,9.882,0.384,0.096,320,4320,0.414,0.031,382,0.037,0.096,samples tested,54.63,10423056,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52,82.24,3/16/2020,Greece,GRC,16-Mar-20,0,3/16/2020,
